scheme,outer_fold,method,complexity,alpha,inner_r68,inner_r90,inner_n
event_random5,0,r2_then_dt,6,0.05,0.09243928331149125,0.16271348449110853,3600
event_random5,0,r2_then_dt,6,0.07670637023171953,0.08946150864159108,0.15772524485390316,3600
event_random5,0,r2_then_dt,6,0.11767734468251262,0.08486193280222111,0.14978222595804644,3600
event_random5,0,r2_then_dt,6,0.1805320393820497,0.08045983312405013,0.1422238130645361,3600
event_random5,0,r2_then_dt,6,0.2769591490305376,0.07417725161273281,0.13353854378308747,3600
event_random5,0,r2_then_dt,6,0.42489062049196813,0.06726412405309928,0.12777027281005632,3600
event_random5,0,r2_then_dt,6,0.6518363448688389,0.062758175451771,0.12277454343660198,3600
event_random5,0,r2_then_dt,6,0.75,0.061601319139487735,0.12173607380195926,3600
event_random5,0,r2_then_dt,6,1.0,0.06056763272586343,0.12075336269060455,3600
event_random5,0,r2_then_dt,6,1.5,0.06706233508972088,0.13090339130887407,3600
event_random5,0,r2_then_dt,6,1.5341274046343907,0.06757110242118848,0.13170517929426498,3600
event_random5,0,r2_then_dt,6,2.3535468936502513,0.07972460127601323,0.15357658269299646,3600
event_random5,0,r2_then_dt,6,3.6106407876409943,0.09010698031352142,0.17055753403783788,3600
event_random5,0,r2_then_dt,6,5.539182980610754,0.10136933197205945,0.1850487911674027,3600
event_random5,0,r2_then_dt,6,8.49781240983936,0.10906969933692626,0.20178781697644702,3600
event_random5,0,r2_then_dt,6,13.03672689737678,0.11437137864117458,0.21109328128012006,3600
event_random5,0,r2_then_dt,6,20.0,0.11888595628465427,0.21836416728419017,3600
event_random5,0,xy_quad,6,0.05,0.13508531372039898,0.24874575332493842,3600
event_random5,0,xy_quad,6,0.07670637023171953,0.1294801741333353,0.23836743568785076,3600
event_random5,0,xy_quad,6,0.11767734468251262,0.12155575389888895,0.22316135686219998,3600
event_random5,0,xy_quad,6,0.1805320393820497,0.11005693163457539,0.20404539308563302,3600
event_random5,0,xy_quad,6,0.2769591490305376,0.09713234200111676,0.18124538177882063,3600
event_random5,0,xy_quad,6,0.42489062049196813,0.08313099602572947,0.15492203724634493,3600
event_random5,0,xy_quad,6,0.6518363448688389,0.07320780653450015,0.136815513083015,3600
event_random5,0,xy_quad,6,0.75,0.06981138189390215,0.1321776047757724,3600
event_random5,0,xy_quad,6,1.0,0.06658220627548601,0.13002754720733636,3600
event_random5,0,xy_quad,6,1.5,0.07435155908293146,0.13859503407549034,3600
event_random5,0,xy_quad,6,1.5341274046343907,0.07515468827214772,0.13952501050322527,3600
event_random5,0,xy_quad,6,2.3535468936502513,0.09095309919190098,0.16146894271310153,3600
event_random5,0,xy_quad,6,3.6106407876409943,0.11139759289705473,0.1914309697656905,3600
event_random5,0,xy_quad,6,5.539182980610754,0.1288124290438514,0.21801016761970957,3600
event_random5,0,xy_quad,6,8.49781240983936,0.14220185296001084,0.24065507053866983,3600
event_random5,0,xy_quad,6,13.03672689737678,0.15203711075370036,0.2562351704740584,3600
event_random5,0,xy_quad,6,20.0,0.15883648332430947,0.2666669180659152,3600
event_random5,0,dt_then_xy,9,0.05,0.09804801477329625,0.17592383377898146,3600
event_random5,0,dt_then_xy,9,0.07670637023171953,0.09509979415396862,0.1713971581762179,3600
event_random5,0,dt_then_xy,9,0.11767734468251262,0.09042396781140757,0.16474314687793407,3600
event_random5,0,dt_then_xy,9,0.1805320393820497,0.08552140257070114,0.15520210508218854,3600
event_random5,0,dt_then_xy,9,0.2769591490305376,0.07914904493304924,0.1451028436680997,3600
